,respondent_id,seasonal_taken,xyz_taken
22757,22757,0.0,0.0
22758,22758,0.0,0.0
22760,22760,0.0,0.0
22762,22762,0.0,0.0
22763,22763,1.0,0.0
22764,22764,0.0,0.0
22765,22765,0.0,0.0
22766,22766,0.0,0.0
22767,22767,0.0,0.0
22768,22768,0.0,0.0
22769,22769,0.0,0.0
22771,22771,0.0,0.0
22773,22773,0.0,0.0
22774,22774,0.0,0.0
22775,22775,1.0,1.0
22776,22776,0.0,0.0
22777,22777,0.0,0.0
22779,22779,0.0,0.0
22780,22780,0.0,0.0
22782,22782,0.0,0.0
22783,22783,1.0,0.0
22784,22784,0.0,0.0
22785,22785,0.0,0.0
22786,22786,0.0,0.0
22787,22787,0.0,0.0
22788,22788,1.0,0.0
22789,22789,0.0,0.0
22790,22790,1.0,1.0
22791,22791,1.0,0.0
22792,22792,1.0,1.0
22793,22793,0.0,0.0
22794,22794,0.0,0.0
22795,22795,1.0,1.0
22796,22796,1.0,1.0
22797,22797,0.0,0.0
22798,22798,0.0,0.0
22799,22799,0.0,0.0
22801,22801,0.0,0.0
22802,22802,0.0,0.0
22803,22803,0.0,0.0
22804,22804,1.0,1.0
22805,22805,0.0,0.0
22806,22806,0.0,0.0
22807,22807,0.0,0.0
22808,22808,1.0,0.0
22809,22809,1.0,0.0
22810,22810,1.0,0.0
22811,22811,0.0,0.0
22813,22813,1.0,1.0
22815,22815,0.0,0.0
22816,22816,0.0,0.0
22817,22817,0.0,0.0
22820,22820,1.0,0.0
22821,22821,0.0,0.0
22822,22822,0.0,0.0
22824,22824,1.0,1.0
22826,22826,0.0,0.0
22827,22827,0.0,0.0
22828,22828,0.0,0.0
22829,22829,1.0,1.0
22830,22830,0.0,0.0
22831,22831,0.0,0.0
22832,22832,0.0,0.0
22833,22833,1.0,1.0
22834,22834,1.0,1.0
22835,22835,1.0,0.0
22836,22836,1.0,1.0
22837,22837,1.0,1.0
22838,22838,0.0,0.0
22839,22839,0.0,0.0
22841,22841,0.0,0.0
22842,22842,0.0,0.0
22844,22844,0.0,0.0
22845,22845,1.0,0.0
22846,22846,0.0,0.0
22847,22847,0.0,0.0
22848,22848,0.0,0.0
22849,22849,0.0,1.0
22850,22850,0.0,0.0
22851,22851,0.0,0.0
22852,22852,0.0,0.0
22853,22853,1.0,0.0
22854,22854,1.0,1.0
22855,22855,0.0,0.0
22856,22856,1.0,1.0
22857,22857,0.0,0.0
22858,22858,0.0,0.0
22859,22859,1.0,1.0
22860,22860,0.0,1.0
22862,22862,0.0,0.0
22863,22863,1.0,1.0
22864,22864,0.0,0.0
22865,22865,0.0,0.0
22866,22866,1.0,1.0
22867,22867,0.0,0.0
22868,22868,0.0,0.0
22869,22869,0.0,1.0
22870,22870,1.0,1.0
22873,22873,0.0,0.0
22874,22874,0.0,0.0
22875,22875,0.0,0.0
22876,22876,0.0,0.0
22877,22877,1.0,1.0
22878,22878,0.0,0.0
22879,22879,0.0,0.0
22880,22880,1.0,0.0
22881,22881,1.0,1.0
22882,22882,0.0,0.0
22883,22883,0.0,0.0
22884,22884,0.0,0.0
22885,22885,0.0,0.0
22886,22886,1.0,1.0
22888,22888,0.0,0.0
22889,22889,0.0,0.0
22890,22890,0.0,0.0
22891,22891,1.0,0.0
22892,22892,0.0,0.0
22893,22893,0.0,0.0
22894,22894,0.0,0.0
22895,22895,0.0,0.0
22896,22896,0.0,0.0
22897,22897,0.0,0.0
22898,22898,0.0,1.0
22899,22899,1.0,0.0
22900,22900,0.0,0.0
22901,22901,0.0,0.0
22902,22902,0.0,0.0
22904,22904,0.0,0.0
22905,22905,1.0,1.0
22906,22906,1.0,1.0
22907,22907,0.0,0.0
22908,22908,0.0,0.0
22909,22909,0.0,0.0
22911,22911,0.0,0.0
22912,22912,0.0,0.0
22913,22913,1.0,1.0
22914,22914,0.0,0.0
22915,22915,0.0,0.0
22916,22916,1.0,1.0
22917,22917,0.0,0.0
22918,22918,0.0,0.0
22921,22921,1.0,0.0
22922,22922,0.0,0.0
22923,22923,0.0,0.0
22924,22924,1.0,1.0
22925,22925,0.0,0.0
22926,22926,0.0,0.0
22927,22927,1.0,1.0
22928,22928,0.0,0.0
22929,22929,1.0,1.0
22931,22931,0.0,0.0
22932,22932,0.0,0.0
22933,22933,0.0,0.0
22934,22934,0.0,0.0
22935,22935,1.0,1.0
22936,22936,1.0,0.0
22937,22937,0.0,0.0
22938,22938,0.0,0.0
22940,22940,0.0,0.0
22941,22941,0.0,0.0
22942,22942,0.0,0.0
22943,22943,0.0,0.0
22944,22944,0.0,0.0
22946,22946,0.0,0.0
22948,22948,1.0,0.0
22949,22949,1.0,1.0
22950,22950,1.0,1.0
22951,22951,1.0,1.0
22952,22952,0.0,0.0
22953,22953,0.0,0.0
22954,22954,0.0,0.0
22955,22955,0.0,0.0
22956,22956,0.0,1.0
22958,22958,1.0,1.0
22959,22959,1.0,1.0
22960,22960,1.0,0.0
22961,22961,1.0,1.0
22962,22962,0.0,0.0
22963,22963,0.0,0.0
22965,22965,1.0,1.0
22966,22966,0.0,0.0
22967,22967,0.0,0.0
22969,22969,0.0,0.0
22970,22970,1.0,1.0
22972,22972,0.0,0.0
22973,22973,1.0,1.0
22974,22974,1.0,0.0
22975,22975,0.0,0.0
22976,22976,1.0,1.0
22978,22978,0.0,0.0
22980,22980,1.0,1.0
22981,22981,0.0,0.0
22982,22982,0.0,0.0
22984,22984,0.0,0.0
22985,22985,0.0,0.0
22986,22986,0.0,0.0
22987,22987,0.0,0.0
22990,22990,0.0,0.0
22991,22991,0.0,0.0
22994,22994,1.0,0.0
22995,22995,0.0,0.0
22996,22996,0.0,0.0
22998,22998,0.0,1.0
22999,22999,0.0,0.0
23000,23000,1.0,0.0
23001,23001,1.0,1.0
23002,23002,1.0,1.0
23003,23003,0.0,0.0
23004,23004,0.0,0.0
23005,23005,1.0,0.0
23006,23006,0.0,0.0
23008,23008,0.0,0.0
23009,23009,0.0,0.0
23010,23010,1.0,0.0
23011,23011,0.0,0.0
23013,23013,0.0,0.0
23014,23014,1.0,0.0
23015,23015,0.0,0.0
23017,23017,1.0,1.0
23018,23018,1.0,0.0
23020,23020,0.0,0.0
23021,23021,1.0,0.0
23022,23022,0.0,0.0
23023,23023,1.0,1.0
23024,23024,0.0,0.0
23025,23025,0.0,0.0
23026,23026,0.0,0.0
23027,23027,1.0,1.0
23028,23028,1.0,0.0
23029,23029,0.0,0.0
23030,23030,1.0,0.0
23031,23031,0.0,0.0
23032,23032,0.0,0.0
23034,23034,0.0,0.0
23036,23036,0.0,0.0
23037,23037,0.0,0.0
23038,23038,0.0,0.0
23039,23039,1.0,0.0
23040,23040,0.0,0.0
23041,23041,0.0,0.0
23042,23042,0.0,0.0
23043,23043,1.0,1.0
23044,23044,0.0,0.0
23045,23045,0.0,0.0
23046,23046,0.0,0.0
23047,23047,1.0,1.0
23048,23048,0.0,0.0
23050,23050,1.0,1.0
23051,23051,0.0,0.0
23052,23052,0.0,0.0
23053,23053,0.0,0.0
23054,23054,1.0,0.0
23055,23055,1.0,1.0
23056,23056,0.0,0.0
23057,23057,0.0,0.0
23058,23058,1.0,1.0
23059,23059,0.0,0.0
23061,23061,0.0,0.0
23062,23062,0.0,0.0
23063,23063,0.0,0.0
23065,23065,0.0,0.0
23066,23066,1.0,1.0
23067,23067,1.0,0.0
23068,23068,1.0,0.0
23070,23070,0.0,0.0
23072,23072,0.0,0.0
23073,23073,1.0,1.0
23074,23074,1.0,0.0
23075,23075,0.0,0.0
23076,23076,1.0,1.0
23077,23077,0.0,0.0
23078,23078,0.0,0.0
23079,23079,0.0,0.0
23080,23080,0.0,0.0
23082,23082,0.0,0.0
23083,23083,0.0,0.0
23084,23084,1.0,1.0
23085,23085,0.0,0.0
23086,23086,0.0,0.0
23087,23087,1.0,1.0
23088,23088,1.0,1.0
23089,23089,0.0,0.0
23090,23090,0.0,0.0
23092,23092,0.0,0.0
23093,23093,1.0,1.0
23094,23094,1.0,0.0
23095,23095,1.0,1.0
23097,23097,1.0,1.0
23098,23098,0.0,0.0
23099,23099,1.0,0.0
23100,23100,0.0,0.0
23101,23101,0.0,0.0
23102,23102,0.0,0.0
23103,23103,1.0,0.0
23104,23104,0.0,0.0
23105,23105,0.0,0.0
23106,23106,0.0,0.0
23107,23107,1.0,0.0
23108,23108,0.0,0.0
23109,23109,1.0,0.0
23110,23110,1.0,0.0
23111,23111,0.0,0.0
23112,23112,0.0,0.0
23113,23113,1.0,1.0
23114,23114,0.0,0.0
23116,23116,0.0,0.0
23117,23117,0.0,1.0
23119,23119,0.0,0.0
23120,23120,0.0,0.0
23121,23121,0.0,0.0
23122,23122,1.0,1.0
23124,23124,0.0,0.0
23125,23125,0.0,0.0
23126,23126,0.0,0.0
23127,23127,1.0,1.0
23128,23128,0.0,0.0
23129,23129,1.0,1.0
23130,23130,0.0,0.0
23131,23131,0.0,0.0
23132,23132,1.0,1.0
23133,23133,1.0,1.0
23134,23134,0.0,0.0
23135,23135,1.0,1.0
23136,23136,1.0,0.0
23137,23137,0.0,0.0
23138,23138,1.0,0.0
23139,23139,0.0,0.0
23140,23140,0.0,0.0
23141,23141,1.0,0.0
23142,23142,0.0,0.0
23143,23143,0.0,0.0
23145,23145,0.0,0.0
23146,23146,1.0,1.0
23147,23147,1.0,1.0
23148,23148,0.0,0.0
23149,23149,0.0,0.0
23151,23151,1.0,0.0
23152,23152,1.0,1.0
23153,23153,1.0,0.0
23154,23154,0.0,0.0
23155,23155,0.0,0.0
23156,23156,0.0,0.0
23157,23157,0.0,1.0
23158,23158,1.0,1.0
23160,23160,0.0,0.0
23162,23162,0.0,0.0
23163,23163,1.0,1.0
23164,23164,0.0,0.0
23165,23165,0.0,0.0
23166,23166,1.0,0.0
23167,23167,1.0,1.0
23169,23169,0.0,0.0
23170,23170,1.0,0.0
23171,23171,0.0,0.0
23172,23172,0.0,0.0
23173,23173,0.0,0.0
23174,23174,0.0,0.0
23175,23175,1.0,0.0
23176,23176,0.0,0.0
23177,23177,0.0,0.0
23179,23179,0.0,0.0
23180,23180,0.0,0.0
23181,23181,1.0,0.0
23183,23183,1.0,1.0
23184,23184,0.0,0.0
23187,23187,1.0,1.0
23189,23189,1.0,0.0
23190,23190,0.0,0.0
23191,23191,0.0,0.0
23193,23193,0.0,0.0
23195,23195,1.0,1.0
23197,23197,1.0,1.0
23198,23198,0.0,0.0
23199,23199,1.0,1.0
23200,23200,1.0,1.0
23202,23202,0.0,0.0
23203,23203,1.0,1.0
23204,23204,0.0,0.0
23205,23205,0.0,0.0
23206,23206,1.0,1.0
23207,23207,1.0,0.0
23208,23208,1.0,1.0
23209,23209,1.0,0.0
23210,23210,1.0,1.0
23212,23212,0.0,0.0
23213,23213,0.0,0.0
23214,23214,0.0,0.0
23215,23215,0.0,0.0
23217,23217,1.0,1.0
23219,23219,0.0,0.0
23220,23220,0.0,0.0
23221,23221,0.0,0.0
23223,23223,0.0,0.0
23224,23224,1.0,1.0
23225,23225,0.0,0.0
23227,23227,0.0,0.0
23228,23228,1.0,1.0
23229,23229,0.0,0.0
23230,23230,1.0,1.0
23232,23232,1.0,0.0
23233,23233,1.0,1.0
23234,23234,1.0,1.0
23235,23235,0.0,0.0
23236,23236,0.0,0.0
23237,23237,1.0,0.0
23238,23238,1.0,0.0
23239,23239,0.0,0.0
23240,23240,0.0,0.0
23242,23242,0.0,0.0
23244,23244,0.0,0.0
23245,23245,0.0,0.0
23246,23246,0.0,1.0
23247,23247,1.0,0.0
23248,23248,0.0,0.0
23249,23249,0.0,0.0
23250,23250,1.0,1.0
23251,23251,0.0,0.0
23252,23252,0.0,0.0
23253,23253,1.0,1.0
23254,23254,1.0,0.0
23255,23255,0.0,0.0
23256,23256,0.0,0.0
23258,23258,1.0,1.0
23259,23259,0.0,0.0
23260,23260,0.0,0.0
23261,23261,1.0,1.0
23263,23263,0.0,0.0
23264,23264,1.0,1.0
23265,23265,1.0,1.0
23266,23266,0.0,0.0
23267,23267,0.0,0.0
23268,23268,1.0,1.0
23269,23269,0.0,0.0
23270,23270,1.0,1.0
23271,23271,0.0,1.0
23272,23272,1.0,1.0
23273,23273,1.0,1.0
23274,23274,0.0,0.0
23276,23276,1.0,0.0
23278,23278,0.0,0.0
23279,23279,0.0,0.0
23280,23280,1.0,0.0
23281,23281,1.0,0.0
23282,23282,0.0,0.0
23283,23283,0.0,0.0
23284,23284,0.0,0.0
23285,23285,1.0,1.0
23286,23286,1.0,1.0
23287,23287,0.0,0.0
23290,23290,1.0,0.0
23291,23291,0.0,0.0
23292,23292,0.0,0.0
23293,23293,0.0,0.0
23294,23294,0.0,0.0
23296,23296,1.0,1.0
23297,23297,0.0,0.0
23298,23298,0.0,0.0
23299,23299,1.0,1.0
23300,23300,1.0,0.0
23301,23301,0.0,0.0
23302,23302,0.0,0.0
23303,23303,1.0,1.0
23304,23304,0.0,0.0
23306,23306,0.0,0.0
23307,23307,0.0,1.0
23309,23309,0.0,0.0
23310,23310,0.0,0.0
23311,23311,1.0,1.0
23312,23312,0.0,0.0
23313,23313,1.0,1.0
23314,23314,0.0,0.0
23315,23315,0.0,0.0
23316,23316,0.0,0.0
23317,23317,1.0,1.0
23318,23318,1.0,1.0
23320,23320,0.0,0.0
23321,23321,0.0,0.0
23322,23322,1.0,0.0
23324,23324,0.0,0.0
23325,23325,0.0,0.0
23326,23326,1.0,1.0
23328,23328,0.0,0.0
23329,23329,0.0,0.0
23330,23330,1.0,1.0
23331,23331,0.0,0.0
23332,23332,1.0,0.0
23334,23334,1.0,1.0
23335,23335,1.0,1.0
23336,23336,0.0,0.0
23337,23337,1.0,1.0
23338,23338,1.0,0.0
23339,23339,0.0,0.0
23340,23340,0.0,0.0
23341,23341,0.0,0.0
23342,23342,0.0,0.0
23343,23343,1.0,1.0
23344,23344,0.0,0.0
23345,23345,0.0,0.0
23346,23346,0.0,0.0
23347,23347,0.0,0.0
23348,23348,1.0,1.0
23349,23349,1.0,0.0
23350,23350,0.0,0.0
23351,23351,0.0,0.0
23352,23352,0.0,0.0
23353,23353,0.0,0.0
23354,23354,0.0,0.0
23355,23355,1.0,1.0
23356,23356,1.0,0.0
23357,23357,0.0,0.0
23358,23358,0.0,0.0
23359,23359,1.0,1.0
23360,23360,0.0,0.0
23361,23361,0.0,0.0
23362,23362,0.0,0.0
23363,23363,0.0,0.0
23364,23364,1.0,0.0
23366,23366,1.0,0.0
23367,23367,0.0,0.0
23368,23368,0.0,1.0
23369,23369,1.0,1.0
23370,23370,0.0,0.0
23371,23371,0.0,0.0
23372,23372,0.0,0.0
23373,23373,0.0,0.0
23374,23374,1.0,1.0
23375,23375,0.0,0.0
23376,23376,0.0,0.0
23377,23377,1.0,1.0
23379,23379,0.0,1.0
23380,23380,0.0,0.0
23381,23381,0.0,0.0
23382,23382,0.0,0.0
23383,23383,1.0,0.0
23384,23384,0.0,0.0
23385,23385,0.0,0.0
23387,23387,1.0,1.0
23388,23388,0.0,0.0
23389,23389,0.0,0.0
23391,23391,0.0,0.0
23392,23392,0.0,0.0
23393,23393,0.0,0.0
23394,23394,1.0,1.0
23395,23395,0.0,0.0
23396,23396,0.0,0.0
23397,23397,1.0,1.0
23399,23399,1.0,0.0
23401,23401,0.0,0.0
23402,23402,0.0,0.0
23404,23404,1.0,1.0
23406,23406,0.0,0.0
23407,23407,0.0,0.0
23408,23408,1.0,1.0
23409,23409,1.0,0.0
23410,23410,0.0,0.0
23411,23411,0.0,0.0
23412,23412,0.0,0.0
23413,23413,0.0,0.0
23414,23414,1.0,1.0
23415,23415,1.0,0.0
23416,23416,0.0,0.0
23417,23417,1.0,0.0
23418,23418,0.0,0.0
23419,23419,0.0,0.0
23420,23420,0.0,0.0
23421,23421,0.0,0.0
23422,23422,0.0,0.0
23424,23424,0.0,0.0
23425,23425,0.0,0.0
23426,23426,0.0,0.0
23427,23427,1.0,1.0
23428,23428,0.0,1.0
23429,23429,1.0,1.0
23431,23431,1.0,0.0
23432,23432,0.0,0.0
23433,23433,0.0,0.0
23435,23435,1.0,1.0
23436,23436,1.0,1.0
23437,23437,1.0,0.0
23438,23438,1.0,1.0
23439,23439,1.0,1.0
23440,23440,1.0,1.0
23441,23441,0.0,0.0
23442,23442,0.0,0.0
23443,23443,0.0,0.0
23444,23444,1.0,1.0
23445,23445,0.0,0.0
23446,23446,0.0,0.0
23447,23447,1.0,0.0
23448,23448,1.0,1.0
23449,23449,0.0,0.0
23450,23450,1.0,1.0
23452,23452,0.0,0.0
23453,23453,0.0,1.0
23454,23454,0.0,0.0
23456,23456,0.0,0.0
23457,23457,0.0,0.0
23460,23460,1.0,1.0
23461,23461,0.0,0.0
23462,23462,0.0,0.0
23465,23465,0.0,0.0
23466,23466,1.0,1.0
23467,23467,1.0,1.0
23468,23468,1.0,1.0
23469,23469,0.0,0.0
23470,23470,0.0,0.0
23471,23471,1.0,0.0
23472,23472,0.0,0.0
23475,23475,0.0,0.0
23476,23476,0.0,0.0
23477,23477,0.0,0.0
23478,23478,0.0,0.0
23479,23479,0.0,0.0
23480,23480,1.0,0.0
23481,23481,0.0,1.0
23482,23482,0.0,0.0
23483,23483,0.0,0.0
23484,23484,1.0,0.0
23485,23485,0.0,0.0
23486,23486,0.0,0.0
23488,23488,1.0,1.0
23489,23489,0.0,0.0
23490,23490,0.0,0.0
23491,23491,0.0,0.0
23492,23492,1.0,0.0
23493,23493,1.0,0.0
23495,23495,1.0,1.0
23496,23496,0.0,0.0
23497,23497,0.0,0.0
23498,23498,0.0,0.0
23499,23499,0.0,0.0
23500,23500,0.0,0.0
23501,23501,0.0,0.0
23502,23502,1.0,1.0
23503,23503,0.0,0.0
23504,23504,0.0,0.0
23505,23505,1.0,1.0
23506,23506,0.0,0.0
23507,23507,1.0,0.0
23510,23510,0.0,1.0
23511,23511,0.0,1.0
23512,23512,0.0,0.0
23513,23513,1.0,1.0
23514,23514,0.0,0.0
23515,23515,1.0,1.0
23516,23516,0.0,0.0
23517,23517,0.0,0.0
23518,23518,0.0,0.0
23519,23519,0.0,0.0
23521,23521,0.0,0.0
23522,23522,0.0,0.0
23523,23523,1.0,0.0
23524,23524,0.0,0.0
23525,23525,0.0,0.0
23526,23526,0.0,0.0
23527,23527,0.0,0.0
23528,23528,1.0,1.0
23529,23529,1.0,1.0
23530,23530,0.0,0.0
23531,23531,0.0,0.0
23532,23532,1.0,1.0
23533,23533,0.0,0.0
23534,23534,1.0,0.0
23535,23535,0.0,0.0
23536,23536,0.0,0.0
23537,23537,1.0,0.0
23538,23538,0.0,0.0
23539,23539,0.0,0.0
23540,23540,0.0,0.0
23541,23541,0.0,0.0
23543,23543,0.0,0.0
23544,23544,1.0,0.0
23545,23545,1.0,0.0
23546,23546,1.0,1.0
23548,23548,0.0,0.0
23550,23550,0.0,0.0
23551,23551,1.0,0.0
23552,23552,0.0,0.0
23553,23553,0.0,0.0
23554,23554,0.0,0.0
23555,23555,0.0,0.0
23557,23557,1.0,1.0
23558,23558,0.0,0.0
23559,23559,1.0,1.0
23560,23560,1.0,0.0
23561,23561,0.0,0.0
23562,23562,0.0,0.0
23563,23563,0.0,0.0
23564,23564,0.0,0.0
23565,23565,0.0,0.0
23566,23566,1.0,0.0
23567,23567,1.0,1.0
23568,23568,0.0,0.0
23569,23569,0.0,0.0
23572,23572,1.0,1.0
23573,23573,0.0,0.0
23574,23574,1.0,1.0
23575,23575,0.0,0.0
23576,23576,0.0,0.0
23577,23577,0.0,0.0
23578,23578,0.0,0.0
23579,23579,1.0,1.0
23580,23580,0.0,0.0
23581,23581,0.0,0.0
23582,23582,1.0,1.0
23583,23583,0.0,0.0
23584,23584,0.0,0.0
23586,23586,1.0,0.0
23587,23587,0.0,0.0
23588,23588,0.0,0.0
23589,23589,0.0,0.0
23590,23590,0.0,0.0
23591,23591,1.0,0.0
23592,23592,0.0,0.0
23593,23593,1.0,1.0
23594,23594,0.0,0.0
23595,23595,0.0,1.0
23596,23596,1.0,1.0
23597,23597,0.0,0.0
23598,23598,0.0,0.0
23599,23599,0.0,0.0
23600,23600,0.0,0.0
23601,23601,1.0,0.0
23603,23603,0.0,0.0
23604,23604,0.0,0.0
23605,23605,0.0,0.0
23606,23606,0.0,0.0
23607,23607,1.0,0.0
23608,23608,0.0,0.0
23609,23609,0.0,0.0
23610,23610,1.0,1.0
23611,23611,1.0,1.0
23613,23613,0.0,0.0
23614,23614,1.0,1.0
23615,23615,1.0,0.0
23616,23616,0.0,0.0
23617,23617,1.0,0.0
23618,23618,0.0,0.0
23619,23619,0.0,0.0
23620,23620,0.0,0.0
23621,23621,0.0,0.0
23623,23623,0.0,0.0
23625,23625,1.0,1.0
23626,23626,1.0,0.0
23627,23627,1.0,1.0
23628,23628,1.0,1.0
23629,23629,1.0,0.0
23630,23630,0.0,1.0
23631,23631,0.0,0.0
23632,23632,0.0,0.0
23633,23633,0.0,0.0
23634,23634,0.0,0.0
23635,23635,0.0,0.0
23636,23636,0.0,0.0
23637,23637,0.0,0.0
23638,23638,0.0,0.0
23639,23639,0.0,0.0
23640,23640,0.0,0.0
23641,23641,1.0,1.0
23642,23642,0.0,0.0
23643,23643,0.0,0.0
23644,23644,0.0,0.0
23645,23645,0.0,0.0
23646,23646,0.0,0.0
23647,23647,0.0,0.0
23649,23649,0.0,0.0
23652,23652,1.0,0.0
23653,23653,0.0,1.0
23654,23654,0.0,0.0
23655,23655,1.0,0.0
23656,23656,1.0,0.0
23657,23657,0.0,0.0
23658,23658,1.0,0.0
23659,23659,1.0,0.0
23660,23660,0.0,0.0
23661,23661,0.0,0.0
23662,23662,1.0,1.0
23664,23664,1.0,1.0
23665,23665,1.0,1.0
23666,23666,0.0,0.0
23667,23667,1.0,0.0
23669,23669,1.0,0.0
23670,23670,0.0,0.0
23672,23672,0.0,0.0
23673,23673,0.0,0.0
23674,23674,0.0,1.0
23675,23675,0.0,0.0
23676,23676,1.0,0.0
23678,23678,0.0,0.0
23679,23679,0.0,0.0
23680,23680,0.0,0.0
23681,23681,1.0,0.0
23682,23682,1.0,0.0
23683,23683,0.0,0.0
23684,23684,0.0,0.0
23685,23685,0.0,0.0
23686,23686,1.0,0.0
23689,23689,0.0,0.0
23690,23690,0.0,0.0
23691,23691,0.0,0.0
23692,23692,0.0,0.0
23693,23693,0.0,0.0
23694,23694,0.0,0.0
23695,23695,1.0,1.0
23696,23696,0.0,0.0
23698,23698,1.0,1.0
23700,23700,0.0,0.0
23701,23701,0.0,0.0
23703,23703,0.0,0.0
23704,23704,0.0,0.0
23705,23705,1.0,1.0
23706,23706,0.0,0.0
23707,23707,0.0,0.0
23708,23708,1.0,1.0
23709,23709,1.0,0.0
23710,23710,0.0,0.0
23711,23711,0.0,0.0
23712,23712,0.0,0.0
23713,23713,0.0,0.0
23714,23714,0.0,0.0
23715,23715,1.0,1.0
23716,23716,0.0,0.0
23717,23717,0.0,0.0
23719,23719,0.0,0.0
23720,23720,1.0,0.0
23721,23721,0.0,0.0
23723,23723,0.0,0.0
23724,23724,0.0,0.0
23726,23726,1.0,0.0
23727,23727,0.0,0.0
23728,23728,0.0,1.0
23729,23729,1.0,1.0
23731,23731,0.0,0.0
23732,23732,0.0,0.0
23733,23733,0.0,0.0
23734,23734,0.0,0.0
23736,23736,0.0,0.0
23737,23737,1.0,0.0
23738,23738,0.0,0.0
23739,23739,1.0,0.0
23740,23740,0.0,0.0
23741,23741,1.0,0.0
23742,23742,0.0,0.0
23743,23743,0.0,0.0
23744,23744,1.0,0.0
23745,23745,1.0,1.0
23747,23747,0.0,1.0
23748,23748,0.0,0.0
23749,23749,0.0,0.0
23750,23750,1.0,1.0
23751,23751,0.0,1.0
23752,23752,0.0,0.0
23753,23753,1.0,1.0
23754,23754,0.0,0.0
23755,23755,0.0,0.0
23756,23756,0.0,0.0
23757,23757,0.0,0.0
23758,23758,0.0,0.0
23759,23759,1.0,0.0
23760,23760,0.0,1.0
23761,23761,0.0,1.0
23762,23762,0.0,0.0
23763,23763,1.0,1.0
23764,23764,1.0,0.0
23765,23765,1.0,1.0
23766,23766,0.0,0.0
23767,23767,0.0,0.0
23768,23768,1.0,0.0
23769,23769,0.0,1.0
23770,23770,0.0,0.0
23773,23773,0.0,0.0
23774,23774,0.0,0.0
23775,23775,0.0,0.0
23776,23776,1.0,1.0
23778,23778,0.0,0.0
23781,23781,0.0,0.0
23783,23783,1.0,1.0
23784,23784,1.0,1.0
23786,23786,0.0,1.0
23787,23787,0.0,0.0
23788,23788,0.0,0.0
23789,23789,1.0,1.0
23790,23790,0.0,0.0
23791,23791,1.0,1.0
23792,23792,0.0,0.0
23793,23793,1.0,0.0
23795,23795,0.0,0.0
23796,23796,0.0,0.0
23797,23797,0.0,0.0
23798,23798,0.0,0.0
23799,23799,0.0,0.0
23800,23800,1.0,0.0
23801,23801,0.0,0.0
23802,23802,0.0,0.0
23803,23803,0.0,0.0
23804,23804,0.0,0.0
23805,23805,0.0,0.0
23806,23806,0.0,0.0
23807,23807,1.0,0.0
23808,23808,1.0,0.0
23809,23809,1.0,1.0
23810,23810,1.0,0.0
23811,23811,0.0,0.0
23812,23812,1.0,1.0
23813,23813,1.0,0.0
23814,23814,0.0,0.0
23815,23815,0.0,0.0
23816,23816,0.0,0.0
23818,23818,0.0,0.0
23819,23819,1.0,0.0
23820,23820,1.0,1.0
23821,23821,0.0,0.0
23822,23822,0.0,0.0
23823,23823,0.0,0.0
23824,23824,1.0,0.0
23825,23825,0.0,0.0
23826,23826,1.0,1.0
23829,23829,0.0,0.0
23830,23830,0.0,0.0
23831,23831,0.0,0.0
23832,23832,0.0,0.0
23833,23833,1.0,0.0
23834,23834,0.0,0.0
23835,23835,0.0,0.0
23836,23836,1.0,1.0
23838,23838,0.0,0.0
23839,23839,0.0,0.0
23840,23840,0.0,0.0
23841,23841,1.0,1.0
23842,23842,1.0,0.0
23843,23843,1.0,1.0
23844,23844,1.0,1.0
23845,23845,0.0,0.0
23847,23847,0.0,0.0
23849,23849,1.0,1.0
23850,23850,0.0,1.0
23851,23851,0.0,0.0
23852,23852,0.0,0.0
23853,23853,0.0,0.0
23854,23854,1.0,1.0
23855,23855,1.0,1.0
23857,23857,0.0,0.0
23858,23858,1.0,0.0
23859,23859,0.0,0.0
23860,23860,0.0,0.0
23861,23861,0.0,0.0
23862,23862,0.0,0.0
23863,23863,0.0,1.0
23864,23864,0.0,0.0
23865,23865,1.0,0.0
23866,23866,0.0,0.0
23867,23867,1.0,1.0
23868,23868,0.0,0.0
23869,23869,1.0,1.0
23870,23870,0.0,1.0
23871,23871,0.0,0.0
23872,23872,1.0,1.0
23873,23873,0.0,0.0
23874,23874,0.0,0.0
23875,23875,0.0,0.0
23876,23876,1.0,0.0
23879,23879,0.0,0.0
23880,23880,0.0,0.0
23881,23881,0.0,0.0
23882,23882,0.0,0.0
23883,23883,0.0,0.0
23884,23884,0.0,0.0
23885,23885,1.0,1.0
23886,23886,1.0,0.0
23887,23887,0.0,0.0
23888,23888,0.0,0.0
23889,23889,0.0,0.0
23892,23892,0.0,1.0
23893,23893,0.0,0.0
23895,23895,0.0,0.0
23897,23897,0.0,0.0
23898,23898,0.0,0.0
23899,23899,0.0,0.0
23900,23900,0.0,0.0
23901,23901,0.0,0.0
23902,23902,1.0,0.0
23903,23903,0.0,1.0
23904,23904,0.0,0.0
23905,23905,0.0,0.0
23906,23906,0.0,0.0
23907,23907,0.0,0.0
23908,23908,1.0,1.0
23909,23909,0.0,0.0
23910,23910,1.0,1.0
23913,23913,0.0,0.0
23915,23915,0.0,0.0
23916,23916,0.0,1.0
23917,23917,0.0,0.0
23918,23918,1.0,0.0
23919,23919,0.0,0.0
23920,23920,1.0,1.0
23921,23921,0.0,0.0
23922,23922,0.0,0.0
